gene	ISV	WSV	pv	pv.BH	pv.Bonf
ADD2	0.741856874380665	0.258143125619335	2.34081162139906e-14	5.39088039699731e-13	4.31809519799484e-10
ADD3	0.596201662880091	0.403798337119909	3.17083011304908e-06	1.64258082267387e-05	0.0584923030954164
ADH1A	0.36759228845078	0.632407711549219	0.40542115378111	0.449258366300242	1
ADH1B	0.341354696733455	0.658645303266545	0.60682855776356	0.636155854103199	1
ADH1C	0.346388546880119	0.653611453119881	0.568372335498419	0.60098386294505	1
ADH4	0.361764461539201	0.638235538460799	0.449497610314294	0.491079799672359	1
ADH5	0.43720765214137	0.56279234785863	0.0603270462056615	0.0901963051928752	1
ADH5P4	0.338245855764452	0.661754144235548	0.630182023076237	0.656852061232192	1
ADH6	0.388445674230703	0.611554325769297	0.261817436312707	0.309797706713311	1
ADH7	0.424439256217005	0.575560743782996	0.0943544661688468	0.13100973130534	1
ADHFE1	0.584738778612837	0.415261221387163	8.70861119907153e-06	4.10548813670515e-05	0.160647750789272
ADI1	0.561353459976246	0.438646540023754	5.82195730090538e-05	0.000226290868794356	1
ADIG	0.373655336492727	0.626344663507273	0.361008363806508	0.406464922310709	1
ADIPOQ	0.363523095407221	0.636476904592779	0.436083992740632	0.478124303957589	1
ADIPOR1	0.511354179078727	0.488645820921273	0.00173602986479744	0.00446958030926984	1
ADIPOR2	0.535172125175937	0.464827874824063	0.000383856206570386	0.00120241050137611	1
ADK	0.802114304402618	0.197885695597382	7.85230418531237e-20	4.10344066023958e-18	1.44851455306457e-15
ADM	0.55821701068907	0.44178298931093	7.3938879324534e-05	0.000280244607951444	1
ADM2	0.458555745205881	0.541444254794119	0.025734993664067	0.0444928555254296	1
ADNP	0.564611977757144	0.435388022242856	4.52419901189971e-05	0.000181075936586058	0.834578991725139
ADNP2	0.391792421001247	0.608207578998753	0.241589911334492	0.289484189307396	1
ADO	0.390468878248368	0.609531121751632	0.249481695382046	0.297533107478011	1
ADORA1	0.483947719318098	0.516052280681902	0.00783753887806554	0.0161558591558219	1
ADORA2B	0.401795998567871	0.598204001432129	0.186699259540599	0.232755636851118	1
ADORA3	0.548144605820277	0.451855394179723	0.000155471583327186	0.000541231231861976	1
ADPGK	0.560121141488875	0.439878858511125	6.39797482709735e-05	0.000245422003816728	1
ADPRH	0.634158577787851	0.365841422212149	7.45478794911412e-08	5.4098533948587e-07	0.00137518473297308
ADPRHL1	0.437232299847409	0.562767700152591	0.0602722987415085	0.0901372594150472	1
ADPRHL2	0.385959290106047	0.614040709893953	0.277416039579534	0.325147320803333	1
ADRA1B	0.501605511186862	0.498394488813138	0.00305011671673526	0.00722000552721871	1
ADRA1D	0.537049915923615	0.462950084076385	0.000338015647048128	0.00107599217275182	1
ADRA2A	0.570849310455571	0.429150689544429	2.76084717438924e-05	0.000116032388911546	0.509293478259583
ADRA2B	0.476998382530329	0.523001617469671	0.0110643516393069	0.0217180110441205	1
ADRA2C	0.434024383480464	0.565975616519536	0.0677341014848048	0.0994421782801587	1
ADRB1	0.515459086861624	0.484540913138376	0.00135667013741182	0.00360976403069895	1
ADRB2	0.820439921227067	0.179560078772933	6.58737350656823e-22	4.69178683689823e-20	1.21517279075664e-17
ADRB3	0.401669493962104	0.598330506037896	0.187339615822503	0.233452380646905	1
ADRBK1	0.602307028680584	0.397692971319416	1.81058190092804e-06	9.84373838090763e-06	0.0333998043264196
ADRBK2	0.664749296115906	0.335250703884094	2.19033414594847e-09	2.11877787049352e-08	4.04050939903114e-05
ADRM1	0.402565848060039	0.597434151939961	0.182832498572396	0.228704895990031	1
ADSL	0.65225140537349	0.34774859462651	9.81797946181396e-09	8.39259810621326e-08	0.000181112267132082
ADSS	0.498316185479676	0.501683814520324	0.00366358250287674	0.00844205635097238	1
ADSSL1	0.417766902189654	0.582233097810346	0.117060778954719	0.157163041439425	1
AEBP1	0.551338472405306	0.448661527594694	0.000123319307508291	0.000440610355530785	1
AEBP2	0.601043371832187	0.398956628167813	2.03586029709198e-06	1.09715205668875e-05	0.0375555149004558
AEN	0.574934308459774	0.425065691540226	1.98181075183344e-05	8.6182137998754e-05	0.365584629390715
AES	0.622454746194256	0.377545253805744	2.54020188871395e-07	1.66343998015997e-06	0.00468591042411063
AFAP1	0.849205835619053	0.150794164380947	1.02584180036282e-25	1.31414608967312e-23	1.89237036912929e-21
AFAP1L1	0.376639866213663	0.623360133786337	0.33984355499053	0.386480121996813	1
AFAP1L2	0.366673291121235	0.633326708878765	0.412294333067645	0.455806877747743	1
AFF1	0.638753551487191	0.361246448512809	4.52474307823935e-08	3.42081703132301e-07	0.000834679355642813
AFF2	0.648255558301364	0.351744441698636	1.55842827920218e-08	1.27770339850856e-07	0.000287483264664427
AFF3	0.744343642900575	0.255656357099425	1.50078715479505e-14	3.56306572001343e-13	2.76850206445044e-10
AFF4	0.617135621373232	0.382864378626768	4.34202456672176e-07	2.71424355073928e-06	0.00800973271823162
AFG3L1	0.487479050836586	0.512520949163414	0.00654043962040602	0.0138584297814875	1
AFG3L2	0.353567307184611	0.646432692815389	0.512791273573052	0.549389735989832	1
AFM	0.420156200429462	0.579843799570538	0.108515143870516	0.147341296848183	1
AFMID	0.690025582082021	0.309974417917979	8.01950604524916e-11	9.99566405518319e-10	1.47935828016711e-06
AFP	0.453887465386122	0.546112534613878	0.0313579337827229	0.0523824870497047	1
AFTPH	0.534980814782842	0.465019185217158	0.000388835423134189	0.0012157367882299	1
AGA	0.794699922652632	0.205300077347368	4.69463775220628e-19	2.20923425038136e-17	8.66019826149493e-15
AGAP1	0.748884483949901	0.251115516050099	6.56899461164344e-15	1.64198162060957e-13	1.21178243600987e-10
AGAP11	0.47178490339368	0.528215096606321	0.0141926094059807	0.0268689517356451	1
AGAP2	0.476878266832614	0.523121733167386	0.0111290416007119	0.0218262205409666	1
AGAP3	0.522208329031013	0.477791670968987	0.000893613036381147	0.00251825231929774	1
AGBL1	0.359246453354352	0.640753546645648	0.468833240384617	0.50924847114026	1
AGBL2	0.580807447640149	0.419192552359851	1.21652312963884e-05	5.54867465343297e-05	0.224412021724477
AGBL3	0.626865226356063	0.373134773643937	1.61258293467988e-07	1.0948589398616e-06	0.00297473173960398
AGBL4	0.340901135142376	0.659098864857624	0.610257610798533	0.639045308038178	1
AGBL5	0.47871594211925	0.52128405788075	0.0101745214599699	0.0202207926494359	1
AGER	0.455421113696658	0.544578886303342	0.0294075619822563	0.0496732255184216	1
AGFG1	0.544083123100008	0.455916876899992	0.000207641572442346	0.000699482119584359	1
AGFG2	0.500329567432267	0.499670432567733	0.00327617897598903	0.0076841288709561	1
AGGF1	0.436025002478389	0.563974997521611	0.0630004388293896	0.0935799255242572	1
AGK	0.542969956168967	0.457030043831033	0.000224549297900544	0.000749323606796552	1
AGL	0.485425572191998	0.514574427808002	0.0072694497929908	0.0151507784805447	1
AGMAT	0.678618033904444	0.321381966095556	3.7409137912803e-10	4.15714678962335e-09	6.90086367077477e-06
AGPAT1	0.556959437926454	0.443040562073547	8.12924837848986e-05	0.000304673394632268	1
AGPAT2	0.572563224333048	0.427436775666952	2.40421673967323e-05	0.000102308157316614	0.443505861967522
AGPAT3	0.520026533946341	0.479973466053659	0.00102443827840595	0.00282859046875535	1
AGPAT4	0.731104067593549	0.268895932406451	1.50347613914671e-13	3.02449556584944e-12	2.77346243388394e-09
AGPAT5	0.516962071443381	0.483037928556619	0.00123783788691544	0.00332717404923927	1
AGPAT6	0.449331457184652	0.550668542815348	0.0377950313311844	0.0612120230874767	1
AGPAT9	0.660965191926039	0.339034808073961	3.48076640645448e-09	3.24534582479728e-08	6.42096978998658e-05
AGPHD1	0.717158709024566	0.282841290975434	1.45626259619184e-12	2.46455744146338e-11	2.68636761119509e-08
AGPS	0.517234004656979	0.482765995343021	0.00121738019786114	0.0032807907246084	1
AGR2	0.416733122040049	0.583266877959951	0.120904995323379	0.161482677115927	1
AGR3	0.356545990868763	0.643454009131237	0.489695024721231	0.527792458735753	1
AGRN	0.55037707327322	0.44962292672678	0.000132277774691265	0.000469074992258702	1
AGRP	0.439432942483331	0.560567057516669	0.0555404906252583	0.0843602659995175	1
AGT	0.455900542389037	0.544099457610963	0.0288190347349167	0.0488266654808053	1
AGTPBP1	0.624080028671713	0.375919971328287	2.15081270670721e-07	1.42719575541827e-06	0.00396760420006279
AGTR1	0.308090305624862	0.691909694375138	0.825682778333365	0.837901320932753	1
AGTR2	0.338005036001372	0.661994963998628	0.631975313531808	0.658498000944491	1
AGTRAP	0.598565005360651	0.401434994639349	2.55729756711529e-06	1.35364327749141e-05	0.0471744682205757
AGXT	0.450847261516144	0.549152738483856	0.03554252811913	0.058120114902366	1
AGXT2	0.400372300938446	0.599627699061554	0.193986462547237	0.240407677165528	1
AGXT2L1	0.377063899543703	0.622936100456297	0.336878715891812	0.383392045903897	1
AGXT2L2	0.71993847981816	0.28006152018184	9.37423141831812e-13	1.64535154113905e-11	1.72926446973714e-08
AHCTF1	0.543369616402659	0.456630383597341	0.000218337090883371	0.000731238982484667	1
AHCY	0.481641225260677	0.518358774739323	0.00880228076956345	0.0178650757350794	1
AHCYL1	0.502335143787086	0.497664856212914	0.00292724140049909	0.00697615445547521	1
AHCYL2	0.500857316055338	0.499142683944662	0.00318091326857986	0.00749021024578665	1
AHDC1	0.544102528480218	0.455897471519782	0.000207357600010172	0.000698908395283693	1
AHI1	0.806473129347342	0.193526870652658	2.64346483553584e-20	1.45999987488412e-18	4.87639958211297e-16
AHNAK	0.841163078656457	0.158836921343543	1.42449385685444e-24	1.54574342219964e-22	2.62776381773938e-20
AHNAK2	0.416749946985787	0.583250053014213	0.120841713988344	0.161442510963224	1
AHR	0.588588881711169	0.411411118288831	6.23979493176851e-06	3.04029310898927e-05	0.115105497106334
AHRR	0.490176661451161	0.509823338548839	0.00568132693862178	0.0122763778888082	1
AHSA1	0.392531826779771	0.607468173220229	0.237243427739896	0.285146567078307	1
AHSA2	0.406657872476972	0.593342127523028	0.163150687280387	0.207934277204733	1
AHSG	0.456972469845234	0.543027530154766	0.0275387048390743	0.0469941247147459	1
AHSP	0.754125243455891	0.245874756544109	2.47123828251433e-15	6.63565248872516e-14	4.55869325975419e-11
AICDA	0.273683582159922	0.726316417840079	0.951158894680979	0.953899539533545	1
AIDA	0.480500251761872	0.519499748238128	0.00931690491421123	0.018767082873166	1
AIF1	0.616579537679715	0.383420462320285	4.58891762426095e-07	2.85310965334485e-06	0.00846517634147417
AIF1L	0.36848384286481	0.63151615713519	0.398785458138912	0.442569807862382	1
AIFM1	0.501290613375569	0.498709386624431	0.00310456514689092	0.00733195663355482	1
AIFM2	0.299644005391926	0.700355994608074	0.866622284244824	0.875641193923661	1
AIFM3	0.50320228401268	0.49679771598732	0.00278701089888898	0.00668122027963679	1
AIG1	0.505782381501798	0.494217618498202	0.00240481743184226	0.00589634602413406	1
AIM1	0.517933124935296	0.482066875064704	0.00116619236768532	0.00315945815930256	1
AIM1L	0.564951128408145	0.435048871591855	4.40598202023119e-05	0.000177035831686353	0.812771503272047
AIM2	0.747913380205887	0.252086619794113	7.85113415998575e-15	1.93364314885523e-13	1.44829871849257e-10
AIMP1	0.350606218005165	0.649393781994835	0.535767077578922	0.570497990235171	1
AIMP2	0.490182657554775	0.509817342445225	0.0056795345507547	0.0122753806511742	1
AIP	0.490315896464519	0.509684103535481	0.00563983525020118	0.0122010133529332	1
AIPL1	0.360639537672918	0.639360462327082	0.458118956247382	0.499315827822479	1
AIRE	0.442860211379976	0.557139788620024	0.0487655133660193	0.0756392352697349	1
AJAP1	0.501943718054189	0.498056281945811	0.00299259524244933	0.00710481395591541	1
AK1	0.679773338673181	0.320226661326819	3.21235615678975e-10	3.60452153432484e-09	5.92583340243004e-06
AK2	0.560746542018487	0.439253457981513	6.09928759108172e-05	0.000235482541215329	1
AK3	0.614748241623047	0.385251758376954	5.5002105994753e-07	3.34404009813779e-06	0.0101462384928521
AK5	0.87713646081425	0.12286353918575	2.76439238911013e-30	5.48330606472199e-28	5.09947464019145e-26
AK7	0.364326507653096	0.635673492346904	0.429985675716468	0.472477112219543	1
AKAP1	0.512502816139092	0.487497183860908	0.00162119494903269	0.00421986499573953	1
AKAP10	0.596577139417982	0.403422860582019	3.06480723866246e-06	1.59302618009598e-05	0.0565364991316064
AKAP11	0.45382266200944	0.54617733799056	0.0314426582696768	0.052485993765336	1
AKAP12	0.797078466695878	0.202921533304122	2.66777719837052e-19	1.30884271218992e-17	4.92124859783409e-15
AKAP13	0.590609380235039	0.409390619764961	5.22574580638816e-06	2.58939622268128e-05	0.0963993328904423
AKAP14	0.329587209847752	0.670412790152248	0.692866920449989	0.714359271268777	1
AKAP3	0.41282436683435	0.58717563316565	0.136255966338866	0.178516605898655	1
AKAP4	0.537911683028229	0.462088316971771	0.000318721530092142	0.00102215856495302	1
AKAP5	0.683297380579238	0.316702619420763	2.00843423528698e-10	2.33751333364914e-09	3.70495863383389e-06
AKAP6	0.665627051424448	0.334372948575552	1.96496044374093e-09	1.92091284078903e-08	3.6247625305689e-05
AKAP7	0.583400682866471	0.416599317133529	9.76473896322769e-06	4.54759251842113e-05	0.180130139654661
AKAP8	0.312604682487495	0.687395317512505	0.801043885283315	0.814690514490093	1
AKAP8L	0.41069065069442	0.58930934930558	0.145188034565672	0.188227118816006	1
AKAP9	0.324877491977751	0.675122508022249	0.725085118403885	0.744124905657661	1
AKD1	0.603740026242345	0.396259973757655	1.58381853305203e-06	8.72661304635928e-06	0.0292167004792109
AKIRIN1	0.529555963603526	0.470444036396474	0.000557448748310471	0.00166746506568563	1
AKIRIN2	0.53528490521931	0.46471509478069	0.000380948557146235	0.00119451946858348	1
AKNA	0.631127464799575	0.368872535200425	1.03047464981574e-07	7.26372406005006e-07	0.0019009165865151
AKNAD1	0.461969803836701	0.538030196163299	0.0221815273829592	0.0392501329144794	1
AKR1A1	0.555826444064531	0.44417355593547	8.84978557196758e-05	0.000327815249891739	1
AKR1B1	0.561301030613289	0.438698969386711	5.84544040220923e-05	0.000226969188085859	1
AKR1B10	0.34156396492082	0.65843603507918	0.605244116778574	0.634732133156018	1
AKR1C2	0.48065421166567	0.51934578833433	0.00924596042915205	0.018646576149182	1
AKR1C3	0.760293321662625	0.239706678337375	7.55549358728861e-16	2.15086713278878e-14	1.39376190204713e-11
AKR1C4	0.435364689857159	0.564635310142841	0.0645331404290836	0.0954951741934306	1
AKR1CL1	0.602298452636187	0.397701547363813	1.81202762586242e-06	9.84869582035475e-06	0.033426473614284
AKR1D1	0.376710451931221	0.623289548068779	0.339349266269885	0.385965590657905	1
AKR1E2	0.908412330301356	0.0915876696986436	5.54303215579228e-37	2.27227364839778e-34	1.022523141779e-32
AKR7A2	0.528843853830178	0.471156146169822	0.000584003354116416	0.00173256832958918	1
AKR7A3	0.482532644561726	0.517467355438274	0.00841772961767025	0.0171809978155746	1
AKR7L	0.431195706106528	0.568804293893472	0.0748954459255664	0.108131509038814	1
AKT1	0.574515502594918	0.425484497405082	2.05093631896178e-05	8.87488207269245e-05	0.378336222758879
AKT1S1	0.571907972799574	0.428092027200426	2.53510839128534e-05	0.000107234910557305	0.467651444940407
AKT2	0.564200261537957	0.435799738462043	4.6717093683095e-05	0.000186275306935225	0.861790227172053
AKT3	0.648395948595013	0.351604051404987	1.53354938338904e-08	1.26010625725513e-07	0.000282893854753776
AKTIP	0.664399357452235	0.335600642547765	2.28695833305819e-09	2.20530686722031e-08	4.21875203699244e-05
ALAD	0.48960654368651	0.51039345631349	0.0058540585351842	0.0126067963808712	1
ALAS1	0.438136038283581	0.561863961716419	0.0582918969039393	0.0877160145351961	1
ALAS2	0.818098319705352	0.181901680294648	1.25161471224716e-21	8.66302243468844e-20	2.30885365968234e-17
ALB	0.425603087700742	0.574396912299258	0.0907567508960662	0.126861391511687	1
ALCAM	0.613728215185379	0.386271784814621	6.08015922105338e-07	3.65940284341833e-06	0.0112160697150772
ALDH16A1	0.605933059323273	0.394066940676727	1.28833759552271e-06	7.24793035212184e-06	0.0237659636246075
ALDH18A1	0.494162771340936	0.505837228659064	0.00459483472984287	0.0102467258536522	1
ALDH1A1	0.767234327724659	0.232765672275341	1.90048459917222e-16	5.97244282809709e-15	3.50582394009299e-12
ALDH1A2	0.391283226256865	0.608716773743135	0.24460918640863	0.292569906093497	1
ALDH1A3	0.388134037703364	0.611865962296636	0.263746304159013	0.31170017764247	1
ALDH1B1	0.676362669225086	0.323637330774914	5.02481437256098e-10	5.44290961424735e-09	9.26927507306324e-06
ALDH1L1	0.395846529454264	0.604153470545736	0.218317498195612	0.265775944645579	1
ALDH1L2	0.37210315632411	0.62789684367589	0.372209198262358	0.417674011822235	1
ALDH2	0.78313642291241	0.21686357708759	6.57873415517435e-18	2.55490334653687e-16	1.21357908960501e-13
ALDH3A1	0.287030428990077	0.712969571009923	0.91513794043127	0.920728093108025	1
ALDH3A2	0.719477209142363	0.280522790857637	1.00892122811416e-12	1.76079185383367e-11	1.86115698950219e-08
ALDH3B1	0.717027558197979	0.282972441802021	1.48662928120989e-12	2.5113416071867e-11	2.74238503504788e-08
ALDH3B2	0.383743348283589	0.616256651716411	0.291711376316702	0.339208255100492	1
ALDH4A1	0.408399189545371	0.591600810454629	0.155220379954397	0.199306850078033	1
ALDH5A1	0.664443891212797	0.335556108787203	2.27443755282658e-09	2.19478312957627e-08	4.19565495369919e-05
ALDH6A1	0.425650349061965	0.574349650938035	0.0906128657707613	0.126689065853663	1
ALDH7A1	0.295522606495468	0.704477393504532	0.884120543322841	0.891856054173809	1
ALDH8A1	0.509889447263341	0.490110552736659	0.00189315703509396	0.00481299170705322	1
ALDH9A1	0.744159429616439	0.255840570383561	1.55132407272418e-14	3.66888143199269e-13	2.8617275169543e-10
ALDOA	0.554274173092934	0.445725826907066	9.93419475765928e-05	0.000362883347909982	1
ALDOAP2	0.553790900327718	0.446209099672282	0.000102963579012529	0.000374924820774599	1
ALDOB	0.405946934619832	0.594053065380168	0.166464783260204	0.211427696006677	1
